L-12-15-OP-4;CALLE 1 / AV. PDTE. ALLENDE;-33.5103144192882;-70.7031378330622
L-12-15-OP-5;AV. AEROPUERTO / AV. PDTE. ALLENDE;-33.5095310438729;-70.7050171683353
L-12-15-PO-5;OTTER / AV. PDTE. ALLENDE;-33.5109207034431;-70.701674849073
L-12-16-NS-25;COSTANERA NORTE / FRANCIA;-33.4810525804837;-70.7199772802921
L-12-16-SN-15;CARLOS OVIEDO / FRANCIA;-33.4791370906095;-70.7202407369021
L-12-16-SN-20;JUAN F. FRESNO / FRANCIA;-33.48079172538;-70.7199290769687
L-12-2-NS-11;NUEVA 1 / AV. AEROPUERTO;-33.5147982458171;-70.7102020205657
L-12-2-NS-13;AV. VESPUCIO / AV. AEROPUERTO;-33.5163550080762;-70.7117506800564
L-12-2-NS-15;HOMECENTER(OESTE);-33.518621823898;-70.7141208755427
L-12-2-NS-25;VISTA ALEGRE / AV. AEROPUERTO;-33.5203850748996;-70.7150815910396
L-12-2-NS-35;VISTA CLARA / AV. AEROPUERTO;-33.5233480466383;-70.7166689961859
L-12-2-NS-45;AV. LO ESPEJO / AV. AEROPUERTO;-33.5265973992841;-70.7184129220987
L-12-2-NS-7;OBISPO JAVIER VASQUEZ / AV. AEROPUERTO;-33.5116686677245;-70.7076105346875
L-12-2-NS-9;CARRIEL SUR / AV. AEROPUERTO;-33.5131595791139;-70.708705635487
L-12-2-SN-35;VISTA ALEGRE / AV. AEROPUERTO;-33.5217757781066;-70.7155935507632
L-12-2-SN-40;VISTA CLARA / AV. AEROPUERTO;-33.5238186462425;-70.7165490922344
L-12-2-SN-5;AV. PDTE. ALLENDE / AV. AEROPUERTO;-33.5097119254495;-70.7056343379611
L-12-2-SN-6;OBISPO JAVIER VASQUEZ / AV. AEROPUERTO;-33.5117972605393;-70.7074408128266
L-12-2-SN-7;CARRIEL SUR / AV. AEROPUERTO;-33.5131518999155;-70.7086085931698
L-12-2-SN-8;NUEVA 1 / AV. AEROPUERTO;-33.5151928512361;-70.7103605102828
L-12-2-SN-9;NUEVA 1 / AV. AEROPUERTO;-33.5159235069715;-70.7109993227056
L-12-20-OP-10;TIJUANA / LA PRIMAVERA;-33.5083242172947;-70.7328427592315
L-12-20-OP-5;AV. LAS TORRES / LA PRIMAVERA;-33.5083569195804;-70.7343720486917
L-12-20-PO-10;LOS TILOS / LA PRIMAVERA;-33.5084313993795;-70.7303366356626
L-12-20-PO-5;TIJUANA / LA PRIMAVERA;-33.5084881525711;-70.7327276118465
L-12-23-NS-10;PILOTO ACEVEDO / LAS ROSAS;-33.4860260729926;-70.7039859214961
L-12-23-NS-13;LAS ENCINAS / LAS ROSAS;-33.4879960306177;-70.7056604254933
L-12-23-NS-15;LAS HORTENSIAS / LAS ROSAS;-33.4897439816505;-70.7070831044564
L-12-23-NS-20;LAS AMERICAS / LAS ROSAS;-33.4914387105485;-70.7084402182527
L-12-23-NS-5;ANTONIO ESCOBAR / LAS ROSAS;-33.4837366923081;-70.7032415447472
L-12-23-SN-11;PILOTO ACEVEDO / LAS ROSAS;-33.4863581729482;-70.7041000507102
L-12-23-SN-14;LAS ENCINAS / LAS ROSAS;-33.4882929548508;-70.7057092984127
L-12-23-SN-18;LAS HORTENSIAS / LAS ROSAS;-33.49011288199;-70.7071441590309
L-12-23-SN-3;BREMEN / LAS ROSAS;-33.4821398865175;-70.7026291427269
L-12-23-SN-8;ESCOBAR WILLIAMS / LAS ROSAS;-33.4840900785487;-70.7031193180139
L-12-24-NS-10;ACAPULCO / AV. LAS TORRES;-33.5062282987605;-70.735685938046
L-12-24-NS-15;LA PRIMAVERA / AV. LAS TORRES;-33.5082999334999;-70.7352213499461
L-12-24-NS-5;AV. VESPUCIO / AV. LAS TORRES;-33.5036987148191;-70.7353663183136
L-12-24-SN-10;AV. VESPUCIO / AV. LAS TORRES;-33.5045723430613;-70.7348024712147
L-12-24-SN-15;ACAPULCO / AV. LAS TORRES;-33.5066459071805;-70.7348438548948
L-12-24-SN-25;EL MIRADOR / AV. LAS TORRES;-33.5021395396775;-70.7340111880111
L-12-24-SN-45;LOS PRESIDENTES / AV. LAS TORRES;-33.4887258542086;-70.731063837487
L-12-25-NS-20;PARQUE LO ERRAZURIZ;-33.4857279218283;-70.7248804512468
L-12-25-NS-25;LOS PRESIDENTES / AV. LO ERRAZURIZ;-33.4877565459875;-70.7242641637143
L-12-25-NS-27;ROSA E. RODRIGUEZ / AV. LO ERRAZURIZ;-33.4890164483887;-70.7238048187335
L-12-25-NS-31;AV. CERRILLOS / AV. LO ERRAZURIZ;-33.4915148875954;-70.722476674321
L-12-25-NS-45;ARRECIFE / AV. LO ERRAZURIZ;-33.4944545629558;-70.7224918454464
L-12-25-OP-50;ARTURO PRAT / AV. LO ERRAZURIZ;-33.4959816997823;-70.7209721446751
L-12-25-OP-60;SAN JUAN / AV. LO ERRAZURIZ;-33.497583815019;-70.7179469488178
L-12-25-PO-55;BELO HORIZONTE / AV. LO ERRAZURIZ;-33.4962072386754;-70.7209658447797
L-12-25-PO-65;SAN JUAN / AV. LO ERRAZURIZ;-33.4975747098674;-70.7186033576982
L-12-25-PO-75;DON ORIONE / AV. LO ERRAZURIZ;-33.4986657058035;-70.7166658943866
L-12-25-PO-80;SAN MARCOS / AV. LO ERRAZURIZ;-33.500045986163;-70.714023659271
L-12-25-PO-85;AV. P. A. CERDA / AV. LO ERRAZURIZ;-33.5009800906664;-70.7103822515976
L-12-25-SN-10;LOS METALES / AV. LO ERRAZURIZ;-33.4771263528475;-70.7228159608612
L-12-25-SN-15;PARQUE LO ERRAZURIZ;-33.4856798193081;-70.7244490069466
L-12-25-SN-20;LOS PRESIDENTES / AV. LO ERRAZURIZ;-33.4874726892969;-70.7239248998679
L-12-25-SN-30;ROSA ESTER / AV. LO ERRAZURIZ;-33.4892107154181;-70.7234534996379
L-12-25-SN-35;AV. LOS CERRILLOS / AV. LO ERRAZURIZ;-33.4918259049629;-70.7221599431951
L-12-25-SN-40;DIVINA COMEDIA / AV. LO ERRAZURIZ;-33.494215181857;-70.7221964941787
L-12-25-SN-5;SANTA CORINA / AV. LO ERRAZURIZ;-33.4737196092837;-70.7220167860567
L-12-26-OP-10;VINA CANEPA;-33.5262161530481;-70.7198912667416
L-12-26-OP-15;VISTA CLARA / AV. LO ESPEJO;-33.5267740720896;-70.7180287921575
L-12-26-OP-20;VISTA HERMOSA / AV. LO ESPEJO;-33.5276285169241;-70.715590708209
L-12-26-OP-25;GRAL. VELASQUEZ / AV. LO ESPEJO;-33.5303559315055;-70.7081286410522
L-12-26-OP-5;CAMINO LONQUEN / AV. LO ESPEJO;-33.5239757693982;-70.7260056382746
L-12-27-OP-0;AV. PDTE. ALLENDE / AV. LOS CERRILLOS;-33.4917994439427;-70.7247102557795
L-12-27-OP-10;SALOMON SACK / AV. LOS CERRILLOS;-33.4911516364456;-70.7194128027506
L-12-27-OP-15;RAPA NUI / AV. LOS CERRILLOS;-33.4409385287827;-70.7174855123136
L-12-27-OP-20;LOS LIRIOS / AV. LOS CERRILLOS;-33.4918268909495;-70.714937964425
L-12-27-OP-25;LAS VIOLETAS / AV. LOS CERRILLOS;-33.4927050236855;-70.7127380699515
L-12-27-OP-30;GABRIELA MISTRAL / AV. LOS CERRILLOS;-33.4935825243152;-70.7105811710762
L-12-27-OP-35;ADOLFO IBANEZ / AV. LOS CERRILLOS;-33.4945293299727;-70.7079735270095
L-12-27-OP-5;AV. LO ERRAZURIZ / AV. LOS CERRILLOS;-33.4916102790013;-70.722101858464
L-12-27-PO-13;RAPA NUI / AV. LOS CERRILLOS;-33.4911545878031;-70.7172495071619
L-12-27-PO-3;BOTICELLI / AV. LOS CERRILLOS;-33.4918207704684;-70.7244738921874
L-12-27-PO-4;AV. LO ERRAZURIZ / AV. LOS CERRILLOS;-33.4916948998875;-70.7225017655076
L-12-27-PO-8;SALOMON SACK / AV. LOS CERRILLOS;-33.4913286625612;-70.7196530879051
L-12-28-OP-10;URUGUAY / LOS PRESIDENTES;-33.4884753734478;-70.7309189387931
L-12-28-PO-15;ESPANA / LOS PRESIDENTES;-33.4893703172419;-70.7294730202127
L-12-28-PO-6;AV. LAS TORRES / LOS PRESIDENTES;-33.489263629086;-70.7313005567943
L-12-29-NS-10;LA PRIMAVERA / LOS TILOS;-33.5082168312297;-70.7302031834976
L-12-29-NS-5;NVA. LAREDO / LOS TILOS;-33.5059587467396;-70.729813762922
L-12-29-SN-15;LA PRIMAVERA / LOS TILOS;-33.5085442461149;-70.7300051646596
L-12-30-OP-10;MEXICO / NICARAGUA;-33.4869100792806;-70.7267657894701
L-12-31-OP-10;PROGRESO / ONGOLMO;-33.4998119727196;-70.721144833235
L-12-31-OP-15;PABLO SUAREZ / ONGOLMO;-33.5005408918955;-70.7193078355878
L-12-31-OP-20;RIO CLARO / ONGOLMO;-33.5004021995337;-70.7176043650475
L-12-31-OP-5;ARTURO PRAT / ONGOLMO;-33.4988200790584;-70.7230842273681
L-12-32-NS-100;YUCATAN / AV. PDTE. ALLENDE;-33.5046557579465;-70.7372154037161
L-12-32-NS-105;ACAPULCO / AV. PDTE. ALLENDE;-33.5062775961751;-70.7379582926215
L-12-32-NS-110;LA PRIMAVERA / AV. PDTE. ALLENDE;-33.5080242855282;-70.7388005931016
L-12-32-NS-55;LOS PARALELOS / AV. PDTE. ALLENDE;-33.499932798765;-70.7351081599361
L-12-32-NS-60;EL MIRADOR / AV. PDTE. ALLENDE;-33.5019050512549;-70.7359440759517
L-12-32-NS-90;PARADA 9 / PORTAL MAIPU;-33.5100412804256;-70.7396591047683
L-12-32-OP-45;DIVINO MAESTRO / AV. PDTE. ALLENDE;-33.4927631408078;-70.7273878620664
L-12-32-OP-5;PJE. GINEBRA / AV. PDTE. ALLENDE;-33.4808924700266;-70.7015285599266
L-12-32-PO-10;ANTONIO ESCOBAR / AV. PDTE. ALLENDE;-33.483159761793;-70.7065018961593
L-12-32-PO-3;PJE. GINEBRA / AV. PDTE. ALLENDE;-33.4809824791775;-70.7015410818911
L-12-32-PO-5;BREMEN / AV. PDTE. ALLENDE;-33.4819168561566;-70.7031090611453
L-12-32-SN-50;LAS GALAXIAS / AV. PDTE. ALLENDE;-33.4998126103808;-70.7346752017493
L-12-32-SN-65;EL MIRADOR / AV. PDTE. ALLENDE;-33.5019717790586;-70.7356870662154
L-12-32-SN-67;YUCATAN / AV. PDTE. ALLENDE;-33.5048013641304;-70.7371214321681
L-12-32-SN-70;ACAPULCO / AV. PDTE. ALLENDE;-33.5067301822332;-70.7378381637911
L-12-32-SN-85;LA PRIMAVERA / AV. PDTE. ALLENDE;-33.5087734763302;-70.7387509906669
L-12-33-PO-20;ROMAN SALINAS / ROSA ESTER RODRIGUEZ;-33.4899795248178;-70.7252338320503
L-12-33-PO-25;AV. LO ERRAZURIZ / ROSA ESTER RODRIGUEZ;-33.4893584412863;-70.7238546474265
L-12-34-NS-10;LAS FLORES / SANTA CORINA;-33.4772583188771;-70.717857646646
L-12-34-NS-5;FRANCIA / SANTA CORINA;-33.4755458364095;-70.7197393034618
L-12-34-SN-15;LAS FLORES / SANTA CORINA;-33.4779513385141;-70.7166552984696
L-12-35-NS-5;ERNESTO CEA / SANTA TERESITA;-33.4995787958107;-70.7242940660484
L-12-35-SN-7;PJE. BUIN / SANTA TERESITA;-33.4996608345643;-70.7242311090707
L-12-35-SN-8;DR. VARGAS SALCEDO / SANTA TERESITA;-33.501520935127;-70.7253551857701
L-12-39-OP-10;LAS VIOLETAS / LAS AMERICAS;-33.4902692801845;-70.7114954262956
L-12-39-OP-5;LOS COPIHUES / LAS AMERICAS;-33.489075192751;-70.7150236238896
L-12-39-PO-10;LAS VIOLETAS / LAS AMERICAS;-33.4903632488515;-70.7118739758972
L-12-39-PO-5;LOS AROMOS / LAS AMERICAS;-33.4892862753455;-70.7147587176408
L-12-4-OP-15;AV. LAS TORRES / AV. VESPUCIO;-33.5032998277613;-70.7342280911627
L-12-4-OP-30;CRITAS / AV. VESPUCIO;-33.5038862095927;-70.7316347801699
L-12-4-OP-40;DIVINO MAESTRO / AV. VESPUCIO;-33.5044755438766;-70.7294720749154
L-12-4-PO-10;AV. LAS TORRES / AV. VESPUCIO;-33.5035429449703;-70.7342544700827
L-12-4-PO-100;VERACRUZ / AV. VESPUCIO;-33.5052119413542;-70.7316288952747
L-12-4-PO-20;RIO MAGDALENA / AV. VESPUCIO;-33.5048705067331;-70.7334736088441
L-12-4-PO-25;EL UNIVERSO / AV. VESPUCIO;-33.5042361595979;-70.731760161152
L-12-4-PO-35;LOS TILOS / AV. VESPUCIO;-33.5047257244342;-70.7296385215359
L-12-40-NS-5;LOS PRESIDENTES / MEXICO;-33.489511100429;-70.7284318349539
L-12-40-SN-10;NICARAGUA / MEXICO;-33.4871051222631;-70.7270064348184
L-12-41-OP-5;FRANCIA / MONS. CARLOS OVIEDO C.;-33.4787621689584;-70.7199642893685
L-12-43-PO-5;LUCERNA / SUIZA;-33.4815242661184;-70.6988612268055
L-12-44-SN-10;AV. LO ERRAZURIZ / ARTURO PRAT;-33.4961210152035;-70.7213300994938
L-12-44-SN-5;COLO COLO / ARTURO PRAT;-33.4980411130892;-70.7226812937756
L-12-45-OP-10;HECTOR ORREGO / 14 DE OCTUBRE;-33.4992642362865;-70.7268065905541
L-12-45-OP-5;DIVINO MAESTRO / 14 DE OCTUBRE;-33.4987670534443;-70.7281852565043
L-12-47-PO-5;VISTA HERMOSA / VISTA CLARA;-33.5243179487224;-70.7150085007649
L-12-48-NS-5;AV. LO ESPEJO / VISTA HERMOSA;-33.526641197391;-70.7159049944342
L-12-50-NS-35;PARADA 3 / COLEGIO DON ORIONE;-33.5035964470564;-70.7116070582589
L-12-50-NS-40;PARADA 3 / EL MIRADOR;-33.5053559439227;-70.7134932356166
L-12-50-SN-10;PARADA 4 / VILLA SANTA ADELA;-33.5084256754139;-70.7184411064147
L-12-50-SN-15;PARADA 4 / MIGUEL SOCIAS;-33.5078613046686;-70.7168690193571
L-12-50-SN-20;PARADA 4 / EL MIRADOR;-33.5058566483019;-70.7138045196767
L-12-51-SN-5;LAS AMERICAS / LOS CASTANOS;-33.4917193825207;-70.7083596272868
L-12-52-OP-10;LAS HORTENSIAS / LAS PALMAS;-33.4868734925411;-70.713161363012
L-12-52-OP-15;LAS PALMITAS / LAS PALMAS;-33.4857871730559;-70.7115040990932
L-12-52-OP-5;LAS AMERICAS / LAS PALMAS;-33.4877775427631;-70.7162572558701
L-12-52-PO-10;LAS HORTENSIAS / LAS PALMAS;-33.4869110427911;-70.713054478132
L-12-52-PO-15;LAS PALMITAS / LAS PALMAS;-33.4858692055482;-70.7114411391507
L-12-52-SN-5;AV. PDTE. ALLENDE / LAS PALMAS;-33.4878926588796;-70.716410202967
L-12-53-NS-5;FELIX MARGOZ / LOS CLARINES;-33.4924315395586;-70.7096867185633
L-12-6-SN-10;MALL PLAZA OESTE (CNO. A LONQUEN);-33.5174403361102;-70.7206326590109
L-12-6-SN-5;AV. VESPUCIO / CAMINO A LONQUEN;-33.515787857215;-70.7194910373598
L-12-8-OP-10;CARD. JOSE M. CARO / COSTANERA NORTE;-33.481525128546;-70.7216654559829
L-12-8-OP-5;AV. LO ERRAZURIZ / COSTANERA NORTE;-33.4817179057482;-70.7240153379246
L-12-8-PO-15;CARD. JOSE M. CARO / COSTANERA NORTE;-33.4818232411222;-70.7216283079575
L-12-8-PO-3;FRANCIA / COSTANERA NORTE;-33.4819263120341;-70.7239441349885
L-12-9-NS-10;LOS PRESIDENTES / COSTA RICA;-33.4886688440979;-70.7261011331398
L-12-9-NS-15;ROSA RODRIGUEZ / COSTA RICA;-33.4898551291488;-70.7257479779435
L-12-9-SN-5;PARAGUAY / COSTA RICA;-33.4881360264342;-70.7261551351281
L-13-1-NS-10;GERMAN GARCES / AV. 3 PONIENTE;-33.5257912309285;-70.7786931880353
L-13-1-NS-15;LUIS SIGALL / AV. 3 PONIENTE;-33.5294540522843;-70.7767008304366
L-13-1-NS-20;A. SILVA CARVALLO / AV. 3 PONIENTE;-33.5314804527387;-70.7749979016267
L-13-1-NS-25;INOCENCIO PINTO D. / AV. 3 PONIENTE;-33.533408126326;-70.7732605744295
L-13-1-NS-27;CARLOS REYES / AV. 3 PONIENTE;-33.5352135683551;-70.771240701688
L-13-1-NS-30;AV. FERROCARRIL / AV. 3 PONIENTE;-33.535885472992;-70.7709205888354
L-13-1-NS-5;BORGONO / AV. 3 PONIENTE;-33.5109215519368;-70.7792607785504
L-13-1-SN-10;JORGE GARAY P. / AV. 3 PONIENTE;-33.5336666443302;-70.7722105796663
L-13-1-SN-15;A. SILVA CARVALLO / AV. 3 PONIENTE;-33.5314810039895;-70.7743303075355
L-13-1-SN-5;CARLOS REYES / AV. 3 PONIENTE;-33.5351022216645;-70.7708292353556
L-13-10-PO-5;NAZCA / ARTURO ALDUNATE P.;-33.4854713635449;-70.7540732229145
L-13-101-NS-10;PARADA 3 / R. AYALA - PAJARITOS;-33.5137035558114;-70.7574742621877
L-13-101-NS-15;AV. PORTALES / AV. PAJARITOS;-33.5156878545055;-70.7574498006048
L-13-101-NS-2;PARADA 3 / (M) LAS PARCELAS;-33.4744896688764;-70.7398412518408
L-13-101-NS-20;PARADA 3 / F. RIESCO - PAJARITOS;-33.5185108874553;-70.7574207731053
L-13-101-NS-25;PARADA 3 / VICENTE REYES;-33.5219200706639;-70.7573928390891
L-13-101-NS-30;AV. NUEVA SAN MARTIN / AV. PAJARITOS;-33.5249235609794;-70.7573567010472
L-13-101-NS-5;LA COLONIA / AV. PAJARITOS;-33.5121432847576;-70.7574857692302
L-13-102-NS-10;ALTO JAHUEL / PDTE. JORGE ALESSANDRI;-33.4869346886748;-70.7627987027583
L-13-102-NS-15;LA SINFONIA / PDTE. JORGE ALESSANDRI;-33.4888477878573;-70.762708323475
L-13-102-NS-5;CORD. DE LOS ANDES / PDTE. JORGE ALESSANDRI;-33.4849046950842;-70.7628651870131
L-13-102-SN-10;LA SINFONIA / PDTE. JORGE ALESSANDRI;-33.4892206333747;-70.7624898646366
L-13-102-SN-20;ALTO JAHUEL / PDTE. JORGE ALESSANDRI;-33.4868283409995;-70.7626673997558
L-13-103-SN-10;RENE OLIVARES / EL TRANQUE;-33.5481287144175;-70.7961672667849
L-13-103-SN-5;HERNAN DIAZ / EL TRANQUE;-33.5491969591928;-70.7946384999898
L-13-104-PO-10;LAS GOLONDRINAS / ISABEL RIQUELME SUR;-33.4852371990565;-70.738054407282
L-13-104-PO-5;LAS ROSAS / ISABEL RIQUELME SUR;-33.4853767769036;-70.7403172564531
L-13-105-OP-20;LUMEN / 3 NORTE;-33.4959019012468;-70.7363839259909
L-13-105-PO-25;AV. FERROCARRIL / 3 NORTE;-33.4969162460162;-70.7341438187946
L-13-106-NS-15;3 NORTE / AV. DEL FERROCARRIL;-33.4967930414494;-70.733926089323
L-13-106-NS-5;MOCTEZUMA / AV. DEL FERROCARRIL;-33.4953322628476;-70.7326268755491
L-13-106-SN-10;MOCTEZUMA / AV. DEL FERROCARRIL;-33.4954759091722;-70.7326727915
L-13-107-PO-10;EL MANZANO / VOLCAN MAIPO;-33.487702714008;-70.7531603602417
L-13-107-PO-5;JUAN J. RIVERA / VOLCAN MAIPO;-33.4887267439505;-70.7553550400624
L-13-108-NS-15;QUELLON / ISRAEL;-33.5476176794468;-70.7646118899615
L-13-108-NS-20;AV. 4 PONIENTE / ISRAEL;-33.5493334140574;-70.7657130142855
L-13-108-SN-10;ABISINIA / ISRAEL;-33.5463426090581;-70.7635951524341
L-13-109-NS-10;CONSTITUCION / QUILIN;-33.5469667907909;-70.7602907439464
L-13-109-NS-15;BAGDAD / QUILIN;-33.5485384753977;-70.7613780811671
L-13-109-NS-20;PJE PORTEZUELO / QUILIN;-33.5502805195487;-70.7625335401004
L-13-109-SN-1;EGIPTO / QUILIN;-33.5498899783918;-70.7620948021154
L-13-109-SN-3;ZAPALLAR / QUILIN;-33.5479865730435;-70.7608714638116
L-13-109-SN-5;EMPEDRADO / QUILIN;-33.5466651691614;-70.7599399943642
L-13-11-OP-15;TTE. MERINO / BLANCO ENCALADA;-33.4985973363699;-70.7708496145068
L-13-11-OP-5;AV. EL OLIMPO / BLANCO ENCALADA;-33.4972627998782;-70.7746219817808
L-13-11-PO-10;GUAYAQUIL / BLANCO ENCALADA;-33.4987126263622;-70.7716161904498
L-13-11-PO-20;DE LA VICTORIA / BLANCO ENCALADA;-33.4994847977208;-70.7693284563976
L-13-11-PO-25;KILIMANJARO / BLANCO ENCALADA;-33.5003930793264;-70.7669788633191
L-13-11-PO-30;O HIGGINS / BLANCO ENCALADA;-33.5012761113419;-70.7644995386074
L-13-110-OP-15;ABISINIA ALT. 1500;-33.5472307963098;-70.7613838501169
L-13-110-OP-25;ISRAEL / ABISINIA;-33.5461986710755;-70.7635706882047
L-13-110-PO-10;ABISINIA ALT. 1500;-33.5473588490454;-70.7612572110671
L-13-111-NS-5;H. DIAZ ARRIETA / LOS INQUILINOS;-33.5506321089442;-70.7964129464634
L-13-112-PO-5;SAN RIGOBERTO / SAN RENE;-33.550313313896;-70.7941446216317
L-13-12-PO-10;SAN JUAN / MARTA OSSA RUIZ;-33.4650704707105;-70.7574064246998
L-13-12-PO-15;ANTONIO VARAS / MARTA OSSA RUIZ;-33.4654525614502;-70.7552622003158
L-13-12-PO-45;AV. TENIENTE CRUZ / MARTA OSSA RUIZ;-33.4686860559296;-70.737627018691
L-13-13-NS-10;CERRO SOMBRERO / CAMINO A LONQUEN;-33.536573864263;-70.7369707570763
L-13-13-NS-2;MALL PLAZA OESTE (CNO. A LONQUEN);-33.5173938033368;-70.7213853716008
L-13-13-NS-4;AV. LO ESPEJO / CAMINO A LONQUEN;-33.5234059916417;-70.7261235201112
L-13-13-NS-5;LOS YACIMIENTOS / CAMINO A LONQUEN;-33.5313942627109;-70.7326999669056
L-13-14-OP-10;PARADA 4 / LICEO MAIPU;-33.5106335272923;-70.7250408659151
L-13-14-OP-105;AV. PAJARITOS / CAMINO A MELIPILLA;-33.5265693842143;-70.7557641444473
L-13-14-OP-120;ABASTIBLE - COPEC;-33.5244550672113;-70.7515976433457
L-13-14-OP-130;CTI (CAMINO A MELIPILLA);-33.523637182764;-70.7501276180802
L-13-14-OP-140;LOS YACIMIENTOS / CAMINO A MELIPILLA;-33.5220973384997;-70.7474156809356
L-13-14-OP-150;PIZARRENO;-33.5198577216065;-70.7431609498136
L-13-14-OP-160;AV. LO ESPEJO / CAMINO A MELIPILLA;-33.5185309098973;-70.7406796133241
L-13-14-OP-175;BATA;-33.5136573765864;-70.7313019464347
L-13-14-OP-20;EL BOSQUE / CAMINO A MELIPILLA;-33.5488973579901;-70.7885472810684
L-13-14-OP-25;ESDRAS / CAMINO A MELIPILLA;-33.5446848562505;-70.7823757346639
L-13-14-OP-30;EGIPTO / CAMINO A MELIPILLA;-33.5418760805431;-70.7782796438769
L-13-14-OP-35;ABISINIA / CAMINO A MELIPILLA;-33.5401006428973;-70.7756910457511
L-13-14-OP-5;CAM. LOS TALAVERAS / CAMINO A MELIPILLA;-33.5512113665091;-70.7919122105345
L-13-14-OP-50;JUDEA / CAMINO A MELIPILLA;-33.5382800708325;-70.7731016320858
L-13-14-OP-55;AV. 3 PONIENTE / CAMINO A MELIPILLA;-33.5359746825023;-70.7697271164548
L-13-14-OP-70;NESTLE (MAIPU);-33.5344905643837;-70.7675647599738
L-13-14-OP-75;RABIE (MAIPU);-33.5332707241882;-70.7658385735831
L-13-14-OP-85;GASCO (MAIPU);-33.5315739987896;-70.7634028367372
L-13-14-OP-95;GOODYEAR (MAIPU);-33.5291642737932;-70.7597360021395
L-13-14-PO-10;CAM. LOS TALAVERAS / CAMINO A MELIPILLA;-33.5516647739451;-70.7917384787998
L-13-14-PO-100;GOODYEAR (MAIPU);-33.5290559462634;-70.7591092885397
L-13-14-PO-115;AV. PAJARITOS / CAMINO A MELIPILLA;-33.5268806379429;-70.7554366501403
L-13-14-PO-125;ABASTIBLE - COPEC;-33.5257553437111;-70.7533896802204
L-13-14-PO-135;CTI (CAMINO A MELIPILLA);-33.5239663007029;-70.7498112405593
L-13-14-PO-145;LOS YACIMIENTOS / CAMINO A MELIPILLA;-33.5218568436737;-70.7459250390688
L-13-14-PO-15;HUSARES DE LA M. / CAMINO A MELIPILLA;-33.5497555011056;-70.7890711609217
L-13-14-PO-155;PIZARRENO;-33.5202225811059;-70.742866808554
L-13-14-PO-165;AV. LO ESPEJO / CAMINO A MELIPILLA;-33.518553537978;-70.7397110994669
L-13-14-PO-170;BATA;-33.5147507802092;-70.7324326137291
L-13-14-PO-20;ESDRAS / CAMINO A MELIPILLA;-33.5450008536169;-70.7823499154548
L-13-14-PO-25;EGIPTO / CAMINO A MELIPILLA;-33.5424726764331;-70.7788087869001
L-13-14-PO-27;EGIPTO / CAMINO A MELIPILLA;-33.5426461315605;-70.7786615726212
L-13-14-PO-40;ABISINIA / CAMINO A MELIPILLA;-33.5403657910024;-70.7754380150886
L-13-14-PO-45;JUDEA / CAMINO A MELIPILLA;-33.538863441504;-70.7732966155934
L-13-14-PO-5;PARADA 3 / LICEO MAIPU;-33.5115567473474;-70.7260926761316
L-13-14-PO-60;AV. 3 PONIENTE / CAMINO A MELIPILLA;-33.5364439388848;-70.7697043760831
L-13-14-PO-65;NESTLE (MAIPU);-33.535102682283;-70.7676418308096
L-13-14-PO-90;GASCO (MAIPU);-33.5320108735331;-70.7631209745108
L-13-15-NS-62;ACCESO COLBUN;-33.5050859788962;-70.8239646665064
L-13-15-OP-105;PARADA 2 / NUDO RINCONADA;-33.5072026659877;-70.7976139591509
L-13-15-OP-110;LA GALAXIA / CAMINO A RINCONADA;-33.5065715641344;-70.7957386160441
L-13-15-OP-115;W. REBOLLEDO D. / CAMINO A RINCONADA;-33.5060577864838;-70.7938549563334
L-13-15-OP-120;AV. 4 PONIENTE / CAMINO A RINCONADA;-33.5053863878862;-70.7910207882227
L-13-15-OP-125;QUINTA VERGARA / CAMINO A RINCONADA;-33.5055053072869;-70.7877831022447
L-13-15-OP-130;SAN MARTIN / CAMINO A RINCONADA;-33.5098923348802;-70.7648466938066
L-13-15-OP-35;CAMINO EL TREBAL / CAMINO A RINCONADA;-33.5152044100255;-70.8324881482024
L-13-15-OP-45;VECINAL / CAMINO A RINCONADA;-33.5151849960578;-70.8283106561361
L-13-15-OP-55;ESCUELA DE SUBOFICIALES;-33.5000081027025;-70.8246331224847
L-13-15-OP-75;POBLADO JOAQUIN OLIVARES;-33.500834242777;-70.8144354981628
L-13-15-OP-85;EL ROSAL / CAMINO A RINCONADA;-33.5047276011017;-70.8090484347834
L-13-15-OP-95;5 PONIENTE / CAMINO A RINCONADA;-33.5087314281982;-70.8034909438549
L-13-15-PO-100;PARADA 1 / NUDO RINCONADA;-33.5074323745927;-70.7979416537278
L-13-15-PO-110;LA GALAXIA / CAMINO A RINCONADA;-33.507071577796;-70.796082653622
L-13-15-PO-120;BATALLON ATACAMA / CAMINO A RINCONADA;-33.5063009088321;-70.7932571528059
L-13-15-PO-125;SANTO PADRE / CAMINO A RINCONADA;-33.5054706369984;-70.7908072328476
L-13-15-PO-30;CAMINO EL TREBAL / CAMINO A RINCONADA;-33.515505823339;-70.8328390077457
L-13-15-PO-40;CAMINO VECINAL / CAMINO A RINCONADA;-33.5154954367263;-70.8286616914008
L-13-15-PO-60;ESCUELA DE SUBOFICIALES;-33.5001933174038;-70.8243033308394
L-13-15-PO-70;POBLADO JOAQUIN OLIVARES;-33.5010653252879;-70.8146663642173
L-13-15-PO-80;EL ROSAL / CAMINO A RINCONADA;-33.5051054508498;-70.8091101208695
