1er_nivel 2do_nivel PageRank Nombre Codigo latitud longitud id_pajek
2 172 5.89811e-07 "BELEN / SAN JOSE E. DE BALAGUER" -33.3649505168322 -70.5086694563791 8741
2 173 5.15745e-07 "AYUNTAMIENTO / EL RODEO" -33.3523438308805 -70.5159635384168 8664
2 174 4.7258e-07 "CMTE. MALBEC / LO BARNECHEA" -33.3553239123843 -70.5074931379193 8772
2 175 3.82873e-07 "2 NOR ORIENTE / CAMINO CERRO 18" -33.3559134601858 -70.5005179423565 8783
2 176 1.61581e-07 "1 NORTE / CIRCUNVALACION" -33.355602915779 -70.5015872802362 2391
2 177 1.57812e-07 "NAZARETH / SAN JOSE E. DE BALAGUER" -33.364388556777 -70.5059298286195 8740
2 178 1.48946e-07 "EL ESPINO / EL RODEO" -33.3525023264686 -70.5162779280026 8651
2 179 1.65462e-08 "CAFARNAUN / SAN JOSE E. DE BALAGUER" -33.3642571259914 -70.5011448212852 8737
2 180 0 "1 NORTE / CIRCUNVALACION" -33.3554527985888 -70.5020683015509 8784
2 181 0 "CAMINO DEL MAILLIN / CAMINO DEL SOL" -33.3432384385166 -70.5060491276753 8788
2 182 0 "AV. LO BARNECHEA / EL RODEO" -33.3511611814463 -70.5071742096971 8670
3 1 0.0014078 "PARADA 14 / (M) PLAZA DE MAIPU" -33.5108716295008 -70.7555868880885 886
3 2 0.00138347 "PARADA 9 / (M) PLAZA DE MAIPU" -33.5107585860419 -70.7578345518895 673
3 3 0.00107337 "PARADA 5 / (M) PLAZA DE MAIPU" -33.5103348070415 -70.7546502325276 671
3 4 0.000843173 "ESTADIO VICTOR JARA" -33.4504599564672 -70.6754374409713 162
